env_name,episode_returns
bigfish,"23.0, 10.0, 4.0, 19.0, 1.0, 0.0, 40.0, 1.0, 0.0, 1.0, 40.0, 10.0, 0.0, 7.0, 10.0, 0.0, 40.0, 0.0, 0.0, 40.0, 40.0, 2.0, 1.0, 4.0, 12.0, 40.0, 1.0, 0.0, 11.0, 14.0, 3.0, 12.0, 13.0, 5.0, 1.0, 1.0, 0.0, 2.0, 7.0, 1.0, 0.0, 25.0, 40.0, 1.0, 1.0, 24.0, 7.0, 2.0, 3.0, 15.0, 3.0, 19.0, 1.0, 29.0, 2.0, 0.0, 8.0, 5.0, 0.0, 1.0, 14.0, 21.0, 0.0, 0.0, 1.0, 40.0, 3.0, 2.0, 2.0, 3.0, 40.0, 3.0, 5.0, 9.0, 14.0, 0.0, 40.0, 8.0, 0.0, 16.0, 1.0, 6.0, 10.0, 40.0, 2.0, 0.0, 13.0, 9.0, 15.0, 1.0, 6.0, 3.0, 3.0, 4.0, 14.0, 17.0, 0.0, 1.0, 0.0, 40.0, 5.0, 40.0, 3.0, 5.0, 16.0, 0.0, 25.0, 40.0, 40.0, 8.0, 4.0, 10.0, 1.0, 10.0, 1.0, 2.0, 3.0, 5.0, 2.0, 14.0, 40.0, 40.0, 2.0, 1.0, 40.0, 0.0, 3.0, 2.0, 1.0, 15.0, 23.0, 2.0, 6.0, 40.0, 3.0, 0.0, 2.0, 4.0, 0.0, 0.0, 19.0, 40.0, 0.0, 27.0, 2.0, 18.0, 11.0, 9.0, 3.0, 4.0, 11.0, 2.0, 4.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 40.0, 40.0, 1.0, 8.0, 3.0, 5.0, 7.0, 6.0, 0.0, 18.0, 10.0, 17.0, 4.0, 20.0, 0.0, 5.0, 6.0, 10.0, 9.0, 18.0, 22.0, 40.0, 2.0, 0.0, 1.0, 15.0, 15.0, 40.0, 0.0, 6.0, 40.0, 3.0, 5.0, 40.0, 0.0, 10.0, 6.0, 10.0, 26.0, 40.0, 6.0, 0.0, 4.0, 0.0, 0.0, 13.0, 1.0, 1.0, 4.0, 10.0, 0.0, 1.0, 5.0, 4.0, 3.0, 5.0, 12.0, 3.0, 1.0, 0.0, 3.0, 4.0, 6.0, 0.0, 23.0, 11.0, 6.0, 1.0, 10.0, 0.0, 0.0, 40.0, 3.0, 17.0, 0.0, 3.0, 21.0, 2.0, 27.0, 0.0, 0.0, 17.0, 3.0, 40.0, 6.0, 0.0, 3.0, 2.0, 12.0, 1.0, 3.0, 17.0, 2.0, 3.0, 2.0, 9.0, 5.0, 2.0, 5.0, 0.0, 5.0, 1.0, 5.0, 2.0, 40.0, 3.0, 40.0, 15.0, 2.0, 6.0, 0.0, 5.0, 2.0, 0.0, 40.0, 0.0, 16.0, 21.0, 8.0, 40.0, 40.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0, 3.0, 3.0, 0.0, 3.0, 12.0, 9.0, 4.0, 40.0, 40.0, 2.0, 9.0, 18.0, 40.0, 9.0, 24.0, 2.0, 0.0, 0.0, 3.0, 0.0, 2.0, 8.0, 2.0, 2.0, 15.0, 0.0, 13.0, 5.0, 18.0, 10.0, 22.0, 2.0, 9.0, 2.0, 7.0, 0.0, 22.0, 40.0, 4.0, 13.0, 22.0, 26.0, 3.0, 5.0, 0.0, 40.0, 23.0, 0.0, 4.0, 0.0, 0.0, 18.0, 0.0, 8.0, 0.0, 4.0, 15.0, 3.0, 2.0, 7.0, 3.0, 1.0, 8.0, 1.0, 0.0, 0.0, 0.0, 40.0, 40.0, 0.0, 5.0, 10.0, 11.0, 2.0, 3.0, 40.0, 40.0, 20.0, 1.0, 5.0, 7.0, 2.0, 0.0, 2.0, 0.0, 0.0, 7.0, 2.0, 40.0, 10.0, 14.0, 15.0, 6.0, 2.0, 1.0, 1.0, 15.0, 1.0, 5.0, 4.0, 4.0, 0.0, 4.0, 0.0, 0.0, 40.0, 1.0, 40.0, 0.0, 1.0, 40.0, 7.0, 4.0, 2.0, 40.0, 40.0, 6.0, 40.0, 0.0, 0.0, 40.0, 5.0, 1.0, 12.0, 1.0, 1.0, 40.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 2.0, 24.0, 40.0, 0.0, 18.0, 0.0, 5.0, 40.0, 0.0, 0.0, 4.0, 6.0, 12.0, 1.0, 40.0, 18.0, 0.0, 1.0, 0.0, 40.0, 8.0, 3.0, 26.0, 40.0, 9.0, 40.0, 2.0, 40.0, 19.0, 14.0, 4.0, 2.0, 40.0, 0.0, 40.0, 0.0, 2.0, 5.0, 3.0, 0.0, 21.0, 40.0, 6.0, 4.0, 0.0, 6.0, 0.0, 2.0, 2.0, 7.0, 3.0, 0.0, 6.0, 5.0, 40.0, 40.0, 23.0, 20.0, 2.0, 0.0, 12.0, 11.0, 40.0, 2.0, 2.0, 11.0, 40.0, 0.0, 1.0, 0.0, 7.0, 18.0, 1.0, 6.0, 7.0, 40.0, 0.0, 1.0, 40.0, 22.0, 8.0, 2.0, 40.0, 40.0, 1.0, 16.0, 0.0, 40.0, 15.0, 4.0, 4.0, 1.0, 40.0, 1.0, 4.0, 12.0, 10.0, 3.0, 7.0, 40.0, 2.0, 8.0, 1.0, 0.0, 4.0, 3.0, 3.0, 17.0, 1.0, 5.0, 5.0, 1.0, 14.0, 4.0, 40.0, 0.0, 6.0, 0.0, 5.0, 16.0, 1.0, 13.0, 0.0, 14.0, 1.0, 8.0, 0.0, 13.0, 12.0, 0.0, 1.0, 17.0, 21.0, 13.0, 5.0, 4.0, 20.0, 3.0, 41.0, 12.0, 1.0, 17.0, 0.0, 1.0, 16.0, 5.0, 1.0, 13.0, 10.0, 5.0, 40.0, 16.0, 0.0, 22.0, 11.0, 5.0, 12.0, 3.0, 1.0, 6.0, 5.0, 8.0, 5.0, 5.0, 0.0, 3.0, 0.0, 0.0, 17.0, 2.0, 0.0, 4.0, 2.0, 40.0, 4.0, 40.0, 16.0, 40.0, 12.0, 1.0, 4.0, 0.0, 5.0, 0.0, 2.0, 40.0, 18.0, 4.0, 2.0, 18.0, 3.0, 21.0, 2.0, 1.0, 0.0, 40.0, 0.0, 4.0, 0.0, 2.0, 9.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 40.0, 1.0, 2.0, 40.0, 0.0, 40.0, 40.0, 1.0, 21.0, 2.0, 40.0, 9.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 40.0, 1.0, 14.0, 0.0, 0.0, 0.0, 2.0, 21.0, 0.0, 1.0, 5.0, 7.0, 1.0, 10.0, 1.0, 6.0, 40.0, 27.0, 0.0, 5.0, 0.0, 1.0, 0.0, 1.0, 5.0, 2.0, 1.0, 0.0, 10.0, 0.0, 10.0, 0.0, 3.0, 12.0, 1.0, 14.0, 6.0, 7.0, 7.0, 3.0, 40.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 25.0, 4.0, 4.0, 1.0, 3.0, 1.0, 1.0, 3.0, 10.0, 6.0, 11.0, 0.0, 2.0, 13.0, 14.0, 0.0, 16.0, 23.0, 0.0, 40.0, 0.0, 0.0, 40.0, 40.0, 40.0, 40.0, 40.0, 26.0, 1.0, 6.0, 40.0, 40.0, 1.0, 25.0, 9.0, 40.0, 0.0, 40.0, 40.0, 7.0, 2.0, 5.0, 0.0, 24.0, 0.0, 40.0, 40.0, 5.0, 1.0, 4.0, 14.0, 24.0, 1.0, 11.0, 40.0, 6.0, 8.0, 28.0, 1.0, 1.0, 0.0, 40.0, 40.0, 0.0, 6.0, 40.0, 40.0, 24.0, 20.0, 0.0, 0.0, 40.0, 5.0, 2.0, 0.0, 40.0, 15.0, 40.0, 10.0, 40.0, 7.0, 40.0, 1.0, 9.0, 40.0, 40.0, 0.0, 9.0, 22.0, 3.0, 10.0, 3.0, 1.0, 0.0, 2.0, 0.0, 40.0, 19.0, 16.0, 3.0, 40.0, 40.0, 40.0, 13.0, 40.0, 4.0, 40.0, 0.0, 16.0, 1.0, 1.0, 1.0, 6.0, 0.0, 40.0, 3.0, 0.0, 11.0, 40.0, 40.0, 24.0, 9.0, 2.0, 40.0, 7.0, 14.0, 0.0, 9.0, 4.0, 13.0, 0.0, 0.0, 40.0, 10.0, 4.0, 20.0, 40.0, 3.0, 1.0, 4.0, 0.0, 5.0, 9.0, 2.0, 0.0, 10.0, 40.0, 40.0, 4.0, 11.0, 1.0, 10.0, 1.0, 3.0, 4.0, 27.0, 7.0, 5.0, 40.0, 24.0, 26.0, 1.0, 7.0, 1.0, 26.0, 7.0, 10.0, 0.0, 0.0, 7.0, 40.0, 1.0, 17.0, 40.0, 4.0, 9.0, 0.0, 2.0, 40.0, 40.0, 0.0, 40.0, 40.0, 2.0, 9.0, 40.0, 2.0, 40.0, 1.0, 40.0, 2.0, 3.0, 2.0, 40.0, 40.0, 15.0, 3.0, 40.0, 19.0, 4.0, 0.0, 1.0, 0.0, 11.0, 12.0, 8.0, 1.0, 7.0, 40.0, 40.0, 11.0, 3.0, 10.0, 12.0, 2.0, 2.0, 8.0, 1.0, 0.0, 0.0, 2.0, 6.0, 5.0, 4.0, 1.0, 40.0, 14.0, 5.0, 0.0, 1.0, 5.0, 0.0, 5.0, 1.0, 9.0, 3.0, 21.0, 0.0, 0.0, 11.0, 2.0, 0.0, 2.0, 2.0, 0.0, 5.0, 21.0, 3.0, 3.0, 0.0, 0.0, 40.0, 1.0, 11.0, 10.0, 3.0, 0.0, 3.0, 4.0, 0.0, 14.0, 0.0, 1.0, 14.0, 40.0, 15.0, 4.0, 2.0, 0.0, 0.0, 2.0, 40.0, 4.0, 3.0, 5.0, 40.0, 0.0, 10.0, 40.0, 16.0, 3.0, 3.0, 1.0, 0.0, 1.0, 8.0, 1.0, 5.0, 2.0, 40.0, 4.0, 11.0, 11.0, 1.0, 1.0, 0.0, 5.0, 9.0, 40.0, 1.0, 2.0, 3.0, 4.0, 5.0, 13.0, 0.0"
bossfight,"11.0, 11.0, 1.0, 11.0, 13.0, 11.0, 13.0, 0.0, 13.0, 15.0, 15.0, 0.0, 1.0, 0.0, 13.0, 11.0, 12.0, 14.0, 2.0, 0.0, 11.0, 13.0, 13.0, 2.0, 14.0, 13.0, 13.0, 2.0, 1.0, 0.0, 12.0, 0.0, 11.0, 12.0, 0.0, 11.0, 11.0, 0.0, 1.0, 13.0, 3.0, 15.0, 4.0, 12.0, 0.0, 0.0, 14.0, 14.0, 14.0, 14.0, 14.0, 11.0, 11.0, 1.0, 14.0, 14.0, 0.0, 15.0, 15.0, 1.0, 15.0, 13.0, 11.0, 11.0, 14.0, 13.0, 3.0, 15.0, 14.0, 15.0, 14.0, 0.0, 0.0, 14.0, 0.0, 0.0, 15.0, 0.0, 13.0, 13.0, 15.0, 13.0, 14.0, 13.0, 13.0, 0.0, 3.0, 11.0, 11.0, 12.0, 15.0, 13.0, 11.0, 0.0, 0.0, 1.0, 12.0, 14.0, 14.0, 11.0, 14.0, 0.0, 14.0, 0.0, 12.0, 11.0, 14.0, 3.0, 13.0, 1.0, 0.0, 13.0, 1.0, 15.0, 12.0, 11.0, 15.0, 15.0, 14.0, 11.0, 0.0, 15.0, 11.0, 15.0, 0.0, 11.0, 11.0, 0.0, 11.0, 14.0, 0.0, 0.0, 0.0, 15.0, 14.0, 15.0, 15.0, 11.0, 15.0, 11.0, 15.0, 15.0, 12.0, 15.0, 14.0, 3.0, 12.0, 13.0, 0.0, 11.0, 0.0, 12.0, 15.0, 15.0, 13.0, 11.0, 15.0, 12.0, 0.0, 0.0, 1.0, 2.0, 14.0, 15.0, 11.0, 0.0, 3.0, 14.0, 11.0, 11.0, 14.0, 14.0, 13.0, 11.0, 0.0, 0.0, 0.0, 1.0, 15.0, 0.0, 0.0, 0.0, 3.0, 0.0, 14.0, 15.0, 11.0, 11.0, 11.0, 0.0, 11.0, 12.0, 12.0, 1.0, 0.0, 0.0, 0.0, 11.0, 13.0, 12.0, 11.0, 13.0, 0.0, 15.0, 0.0, 14.0, 2.0, 15.0, 0.0, 13.0, 13.0, 11.0, 0.0, 15.0, 13.0, 2.0, 0.0, 13.0, 12.0, 12.0, 13.0, 0.0, 13.0, 11.0, 13.0, 12.0, 11.0, 1.0, 11.0, 12.0, 0.0, 14.0, 12.0, 13.0, 13.0, 15.0, 13.0, 13.0, 11.0, 12.0, 0.0, 12.0, 0.0, 14.0, 15.0, 0.0, 14.0, 2.0, 11.0, 11.0, 14.0, 13.0, 2.0, 14.0, 14.0, 13.0, 11.0, 12.0, 15.0, 14.0, 12.0, 15.0, 11.0, 12.0, 15.0, 11.0, 11.0, 12.0, 11.0, 13.0, 14.0, 11.0, 12.0, 12.0, 1.0, 0.0, 12.0, 0.0, 15.0, 12.0, 11.0, 0.0, 12.0, 12.0, 11.0, 12.0, 12.0, 0.0, 13.0, 2.0, 14.0, 0.0, 15.0, 14.0, 2.0, 2.0, 2.0, 13.0, 0.0, 0.0, 12.0, 0.0, 11.0, 12.0, 0.0, 13.0, 0.0, 0.0, 15.0, 15.0, 1.0, 0.0, 12.0, 0.0, 0.0, 0.0, 14.0, 1.0, 12.0, 15.0, 11.0, 13.0, 12.0, 15.0, 12.0, 13.0, 15.0, 12.0, 13.0, 12.0, 11.0, 15.0, 12.0, 11.0, 1.0, 11.0, 12.0, 11.0, 11.0, 11.0, 11.0, 13.0, 0.0, 14.0, 0.0, 14.0, 12.0, 3.0, 14.0, 15.0, 0.0, 11.0, 12.0, 4.0, 12.0, 15.0, 12.0, 13.0, 13.0, 0.0, 14.0, 15.0, 2.0, 13.0, 1.0, 15.0, 13.0, 12.0, 11.0, 14.0, 12.0, 12.0, 11.0, 13.0, 1.0, 11.0, 14.0, 1.0, 11.0, 0.0, 0.0, 2.0, 0.0, 12.0, 15.0, 13.0, 11.0, 14.0, 0.0, 15.0, 11.0, 15.0, 15.0, 0.0, 0.0, 14.0, 0.0, 2.0, 14.0, 14.0, 13.0, 14.0, 0.0, 2.0, 12.0, 2.0, 0.0, 13.0, 13.0, 0.0, 0.0, 2.0, 14.0, 12.0, 11.0, 14.0, 13.0, 11.0, 0.0, 11.0, 12.0, 15.0, 2.0, 1.0, 0.0, 0.0, 11.0, 12.0, 0.0, 0.0, 14.0, 0.0, 15.0, 14.0, 14.0, 1.0, 0.0, 14.0, 1.0, 11.0, 12.0, 13.0, 14.0, 11.0, 13.0, 14.0, 15.0, 3.0, 15.0, 11.0, 13.0, 1.0, 12.0, 13.0, 11.0, 0.0, 1.0, 0.0, 11.0, 12.0, 12.0, 13.0, 13.0, 11.0, 11.0, 3.0, 12.0, 13.0, 15.0, 12.0, 13.0, 12.0, 14.0, 4.0, 0.0, 14.0, 12.0, 11.0, 1.0, 3.0, 4.0, 1.0, 13.0, 15.0, 14.0, 1.0, 12.0, 2.0, 15.0, 15.0, 13.0, 13.0, 3.0, 11.0, 13.0, 13.0, 15.0, 15.0, 0.0, 11.0, 13.0, 15.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, 15.0, 0.0, 14.0, 15.0, 0.0, 0.0, 11.0, 11.0, 14.0, 0.0, 12.0, 11.0, 12.0, 0.0, 13.0, 12.0, 0.0, 12.0, 12.0, 2.0, 4.0, 12.0, 11.0, 12.0, 12.0, 0.0, 14.0, 0.0, 0.0, 11.0, 11.0, 0.0, 15.0, 13.0, 11.0, 12.0, 12.0, 0.0, 15.0, 12.0, 15.0, 11.0, 14.0, 11.0, 0.0, 0.0, 11.0, 11.0, 0.0, 12.0, 15.0, 15.0, 11.0, 1.0, 13.0, 14.0, 12.0, 14.0, 14.0, 0.0, 13.0, 0.0, 13.0, 1.0, 13.0, 13.0, 3.0, 3.0, 14.0, 0.0, 12.0, 13.0, 11.0, 0.0, 12.0, 11.0, 12.0, 15.0, 11.0, 14.0, 4.0, 0.0, 13.0, 13.0, 0.0, 3.0, 0.0, 15.0, 15.0, 2.0, 14.0, 4.0, 13.0, 15.0, 0.0, 12.0, 3.0, 12.0, 0.0, 14.0, 0.0, 12.0, 12.0, 11.0, 13.0, 15.0, 13.0, 1.0, 0.0, 0.0, 1.0, 12.0, 11.0, 11.0, 14.0, 13.0, 15.0, 13.0, 14.0, 13.0, 11.0, 15.0, 0.0, 11.0, 0.0, 11.0, 11.0, 15.0, 12.0, 14.0, 13.0, 0.0, 3.0, 12.0, 13.0, 0.0, 15.0, 2.0, 15.0, 11.0, 13.0, 15.0, 14.0, 1.0, 14.0, 14.0, 12.0, 11.0, 13.0, 15.0, 13.0, 15.0, 1.0, 15.0, 13.0, 11.0, 0.0, 12.0, 15.0, 13.0, 13.0, 0.0, 14.0, 4.0, 14.0, 0.0, 11.0, 0.0, 13.0, 15.0, 2.0, 13.0, 14.0, 14.0, 13.0, 11.0, 0.0, 15.0, 0.0, 2.0, 12.0, 0.0, 1.0, 3.0, 13.0, 13.0, 13.0, 12.0, 0.0, 0.0, 12.0, 12.0, 15.0, 13.0, 4.0, 12.0, 13.0, 12.0, 14.0, 11.0, 15.0, 12.0, 11.0, 11.0, 0.0, 0.0, 11.0, 0.0, 0.0, 12.0, 2.0, 15.0, 11.0, 11.0, 11.0, 0.0, 15.0, 14.0, 1.0, 13.0, 0.0, 12.0, 15.0, 15.0, 3.0, 0.0, 13.0, 14.0, 0.0, 14.0, 1.0, 11.0, 12.0, 1.0, 0.0, 0.0, 15.0, 11.0, 0.0, 11.0, 11.0, 1.0, 12.0, 12.0, 12.0, 12.0, 14.0, 11.0, 2.0, 3.0, 14.0, 11.0, 0.0, 2.0, 13.0, 15.0, 0.0, 15.0, 1.0, 12.0, 15.0, 15.0, 12.0, 14.0, 1.0, 14.0, 12.0, 13.0, 12.0, 13.0, 12.0, 0.0, 14.0, 15.0, 11.0, 13.0, 0.0, 11.0, 12.0, 0.0, 15.0, 11.0, 0.0, 11.0, 15.0, 12.0, 13.0, 11.0, 12.0, 0.0, 15.0, 15.0, 1.0, 11.0, 1.0, 11.0, 0.0, 0.0, 1.0, 15.0, 12.0, 11.0, 11.0, 14.0, 14.0, 11.0, 14.0, 1.0, 15.0, 11.0, 14.0, 2.0, 1.0, 14.0, 1.0, 14.0, 0.0, 13.0, 12.0, 11.0, 13.0, 1.0, 12.0, 4.0, 0.0, 11.0, 11.0, 11.0, 0.0, 3.0, 11.0, 11.0, 14.0, 12.0, 12.0, 1.0, 1.0, 0.0, 11.0, 13.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 14.0, 1.0, 0.0, 1.0, 15.0, 15.0, 2.0, 2.0, 2.0, 4.0, 0.0, 11.0, 11.0, 15.0, 14.0, 11.0, 11.0, 12.0, 14.0, 0.0, 0.0, 12.0, 15.0, 15.0, 0.0, 0.0, 11.0, 14.0, 14.0, 0.0, 12.0, 3.0, 0.0, 13.0, 12.0, 3.0, 15.0, 11.0, 12.0, 13.0, 2.0, 11.0, 3.0, 3.0, 14.0, 2.0, 14.0, 14.0, 14.0, 14.0, 0.0, 14.0, 14.0, 15.0, 13.0, 14.0, 0.0, 0.0, 0.0, 3.0, 11.0, 0.0, 0.0, 13.0, 11.0, 1.0, 13.0, 0.0, 14.0, 14.0, 0.0, 13.0, 13.0, 13.0, 13.0, 11.0, 0.0, 0.0, 11.0, 15.0, 12.0, 2.0, 1.0, 13.0, 2.0, 14.0, 0.0, 12.0, 15.0, 13.0, 11.0, 0.0, 2.0, 0.0, 1.0, 12.0, 13.0, 12.0, 14.0, 0.0, 14.0, 12.0, 12.0, 11.0, 0.0, 15.0, 0.0, 15.0, 0.0, 15.0, 0.0, 13.0, 0.0, 12.0, 0.0, 11.0, 0.0, 12.0, 11.0, 13.0, 2.0, 15.0, 15.0, 13.0, 11.0, 13.0, 15.0, 3.0, 11.0, 15.0, 15.0, 15.0, 15.0, 13.0, 2.0, 16.0, 15.0, 11.0, 15.0, 11.0, 14.0, 0.0, 14.0, 15.0"
